"FMS_Temp","CYCLE","Bottle","DateTime","CO2_Samp","CO2_Samp_stdv","O2_Samp","O2_Samp_stdv","FlowRate_Samp","FlowRate_Samp_stdv","CO2_BG","CO2_BG_stdv","O2_BG","O2_BG_stdv","FlowRate_BG","FlowRate_BG_stdv"
25.32,31,3,"2023-10-30 07:26:19",0.038553,0.000128759034202998,21.751,0,46.73,0.0483045891539621,0.051996,0.000138660256262084,20.95,0,46.7,0
25.3,31,4,"2023-10-30 07:34:49",0.43538,0.0011360751148875,21.3634303030303,0.00133535200721302,46.82,0.042163702135579,0.051794,4.69515116310905e-05,20.95,0.000511155026658407,46.69,0.0316227766016842
25.25,31,5,"2023-10-30 07:43:19",0.51611,0.00101373895390612,21.3394272727272,0.00091618444616497,46.87,0.0483045891539655,0.052992,0.000128131876509234,20.95,0.000311399577665289,46.6,0
25.297,31,6,"2023-10-30 07:51:49",0.64934,0.00142298590607528,21.3109666666667,0.000841075149678722,46.91,0.0316227766016842,0.053457,0.00015599501416534,20.95,0.000438853725737152,46.7,0
25.32,31,8,"2023-10-30 08:08:49",1.80641,0.00228835214850239,20.5422000000001,0.00091893658347054,47.19,0.0316227766016842,0.057938,0.000187841540784898,20.95,2.368475785867e-15,46.62,0.042163702135579
25.33,31,9,"2023-10-30 08:17:19",1.97674,0.0028779622420502,20.4334606060606,0.00117436134946774,47.29,0.031622776601682,0.061533,0.000251088740399795,20.95,0.000495093774065524,46.7,0
25.41,31,10,"2023-10-30 08:28:19",0.51265,0.000287711275027223,20.8362999999999,0.000483045891539748,46.9,0,0.063722,0.000362301286531284,20.95,2.368475785867e-15,46.73,0.0483045891539621
25.45,32,1,"2023-10-30 09:09:28",0.007562,7.43564986325262e-05,21.8742818181818,0.000452825026970167,46.79,0.031622776601682,0.058861,0.000103971149844561,20.95,0.000453938989359798,46.7,0
25.42,32,2,"2023-10-30 09:17:58",0.052185,7.60482303103329e-05,21.7959939393938,0.000256891545193075,46.8,0,0.05783,0.000166065582761082,20.95,0.000395258088126244,46.7,0
25.387,32,3,"2023-10-30 09:26:28",0.039024,8.90942073188701e-05,21.7510030303029,0.000629520687744764,46.8,0,0.057256,8.50098033562414e-05,20.95,0.000288966578520186,46.7,0
25.35,32,4,"2023-10-30 09:34:58",0.39244,0.00103623249214536,21.4077787878788,0.00121175499518313,46.9,0,0.05675,0.000110754984838908,20.95,0.000302625992906893,46.71,0.031622776601682
25.361,32,5,"2023-10-30 09:43:28",0.46218,0.00138708327075197,21.3836848484848,0.000998989388324388,47,0,0.057378,9.17484483671395e-05,20.95,0.000420036875085024,46.8,0
25.321,32,6,"2023-10-30 09:51:58",0.58099,0.00143871084269526,21.3506181818182,0.00103279555898967,47.04,0.051639777949433,0.057399,0.00021231266252079,20.95,0.000453938989359766,46.8,0
25.324,32,8,"2023-10-30 10:08:58",1.78012,0.00181218100641188,20.566609090909,0.000986269371282665,47.3,0,0.05876,0.000162617478902005,20.95,0.000359573259979418,46.8,0
25.29,32,9,"2023-10-30 10:17:28",1.87292,0.00230497047462412,20.4799818181819,0.00164899724656669,47.4,0,0.061242,0.000281061480028046,20.95,0.000269679944985626,46.83,0.0483045891539655
25.3,32,10,"2023-10-30 10:28:28",0.51296,0.000445221542855029,20.8332151515151,9.17469804280911e-05,47.03,0.0483045891539655,0.061833,0.000278330339305254,20.95,0.0004742529123966,46.92,0.042163702135579
25.29,33,1,"2023-10-30 11:09:37",0.007256,0.000154502786742218,21.8620000000001,2.368475785867e-15,46.99,0.0316227766016842,0.054716,6.29285308902085e-05,20.95,2.368475785867e-15,46.91,0.0316227766016842
25.277,33,2,"2023-10-30 11:18:07",0.051885,9.52482137481965e-05,21.790203030303,0.000611065195703628,47,0,0.054297,8.36726425488706e-05,20.95,0.000415199436886284,46.89,0.0316227766016842
25.275,33,3,"2023-10-30 11:26:37",0.038878,9.65861733836111e-05,21.7534393939393,0.000270303483262186,46.96,0.051639777949433,0.054102,9.60092588127711e-05,20.95,0.00039525808812487,46.9,0
25.28,33,4,"2023-10-30 11:35:07",0.35642,0.00106749967473323,21.4295818181817,0.00100704588482641,47.01,0.0316227766016842,0.054108,0.000106123617645755,20.95,0.000269679944985201,46.87,0.0483045891539655
25.28,33,5,"2023-10-30 11:43:37",0.41452,0.000795543140809402,21.407103030303,0.00085752757119149,47.05,0.0527046276694737,0.055031,0.000118645129131653,20.95,0.000465655470102042,46.9,0
25.26,33,6,"2023-10-30 11:52:07",0.52329,0.00144333718244291,21.3785939393938,0.00143595015998498,47.08,0.042163702135579,0.055407,7.45430524372775e-05,20.95,0.000334341908507927,46.89,0.0316227766016842
25.35,33,8,"2023-10-30 12:09:07",1.72428,0.00308753767408413,20.5958969696969,0.00121660785799559,47.38,0.042163702135579,0.063539,8.81223896382491e-05,20.95,0.000288966578520426,46.89,0.0316227766016842
25.377,33,9,"2023-10-30 12:17:37",1.75382,0.00134478416277274,20.5723000000001,0.00115950180872615,47.38,0.042163702135579,0.068246,0.000218031598117748,20.95,2.368475785867e-15,46.85,0.0527046276694737
25.35,33,10,"2023-10-30 12:28:37",0.51376,0.000488080139139272,20.8555999999999,0.000516397779491437,47.09,0.0316227766016842,0.071243,0.000223111830454795,20.95,2.368475785867e-15,46.91,0.0316227766016842
25.42,34,1,"2023-10-30 13:09:46",0.007896,0.0001146201456018,21.8740303030302,0.000388383509999998,46.9,0,0.066759,9.72339675444999e-05,20.95,0.000415199436886786,46.9,0
25.432,34,2,"2023-10-30 13:18:16",0.0519,0.000107082522694728,21.7979818181819,0.000330289129539811,46.9,0,0.065085,0.000148940704084991,20.95,0.000269679944986026,46.8,0
25.39,34,3,"2023-10-30 13:26:46",0.039317,5.86988548061674e-05,21.7745363636364,0.000316227766016124,46.9,0,0.063907,0.000113924926547654,20.95,0.000449466574974607,46.8,0
25.417,34,4,"2023-10-30 13:35:16",0.3276,0.000900617072407091,21.4458,0.00139841179756027,47,0,0.062495,0.000108959727524542,20.95,0,46.82,0.042163702135579
25.39,34,5,"2023-10-30 13:43:46",0.37594,0.000685079070862137,21.4474,0.000843274042711007,47,0,0.062303,0.000184935424165063,20.95,0.000632455532032576,46.87,0.0483045891539655
25.361,34,6,"2023-10-30 13:52:16",0.4705,0.00117473401244707,21.4411424242423,0.00105807779465086,47.05,0.0527046276694737,0.06183,0.000131233464566864,20.95,0.000315694947161776,46.87,0.0483045891539655
25.34,34,8,"2023-10-30 14:09:16",1.64018,0.00262204330839731,20.6536363636363,0.000311399577664483,47.37,0.0483045891539655,0.061881,0.00016441478711546,20.95,0.000396958130760343,46.9,0
